source_root,source_path,organized_path,media_type,extension,size_bytes,dimensions,duration_seconds,category,include_recommendation,quality_rating,target_page,target_section,notes,web_copy
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8131.NEF",,image,.nef,23159121,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8132.JPG",,image,.jpg,13292958,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8132.NEF",,image,.nef,23238360,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8133.JPG",,image,.jpg,13684218,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8133.NEF",,image,.nef,23583138,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8134.JPG",,image,.jpg,14386328,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8134.NEF",,image,.nef,22375666,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8135.JPG",,image,.jpg,14067353,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8135.NEF",,image,.nef,22595767,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8136.JPG",,image,.jpg,13857029,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8136.NEF",,image,.nef,22674078,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8137.JPG",,image,.jpg,13927993,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8137.NEF",,image,.nef,22807772,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8141.JPG",,image,.jpg,9121066,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8141.NEF",,image,.nef,20209409,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8142.JPG",,image,.jpg,7978691,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8142.NEF",,image,.nef,20364480,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8143.JPG",,image,.jpg,8478045,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8143.NEF",,image,.nef,20730323,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8144.JPG",,image,.jpg,6655188,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8144.NEF",,image,.nef,18659672,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8145.JPG",,image,.jpg,6802219,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8146.JPG",,image,.jpg,11711861,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8147.NEF",,image,.nef,21333362,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8148.JPG",,image,.jpg,11211440,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8148.NEF",,image,.nef,21392640,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8149.JPG",,image,.jpg,11353031,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8149.NEF",,image,.nef,20151082,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8150.JPG",,image,.jpg,11350456,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8150.NEF",,image,.nef,20694709,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8151.JPG",,image,.jpg,11419576,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8151.NEF",,image,.nef,22014967,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8152.JPG",,image,.jpg,11256624,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8152.NEF",,image,.nef,21555947,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8153.JPG",,image,.jpg,11285784,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8153.NEF",,image,.nef,21747313,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8154.JPG",,image,.jpg,10758945,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8154.NEF",,image,.nef,21043820,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8161.JPG",,image,.jpg,10491993,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8161.NEF",,image,.nef,22672909,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8162.JPG",,image,.jpg,10570930,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8162.NEF",,image,.nef,22573215,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8163.JPG",,image,.jpg,11020179,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8163.NEF",,image,.nef,23321722,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8164.JPG",,image,.jpg,12457958,6048x4024,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MMZ_8164.NEF",,image,.nef,23268987,,,RAW photo source,Archive,Unknown,Archive,Edit source,RAW file; use paired JPG first.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MZ6_7977.MP4",,video,.mp4,1639204983,,,Unclassified video,Review-needed,Unknown,Review,Possible b-roll,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MZ6_7978.MP4",,video,.mp4,544141263,,,Unclassified video,Review-needed,Unknown,Review,Possible b-roll,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MZ6_7979.MP4",,video,.mp4,215327032,3840x2160,6.0,Unclassified video,Review-needed,Unknown,Review,Possible b-roll,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MZ6_7980.MP4",,video,.mp4,1034611735,,,Unclassified video,Review-needed,Unknown,Review,Possible b-roll,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MZ6_7981.MP4",,video,.mp4,426429328,,,Unclassified video,Review-needed,Unknown,Review,Possible b-roll,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MZ6_7982.MP4",,video,.mp4,811010579,,,Unclassified video,Review-needed,Unknown,Review,Possible b-roll,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MZ6_7983.MP4",,video,.mp4,693393504,,,Unclassified video,Review-needed,Unknown,Review,Possible b-roll,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MZ6_7984.MP4",,video,.mp4,365453613,,,Unclassified video,Review-needed,Unknown,Review,Possible b-roll,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MZ6_7985.MP4",,video,.mp4,260903228,3840x2160,6.0,Unclassified video,Review-needed,Unknown,Review,Possible b-roll,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MZ6_7986.MP4",,video,.mp4,149475181,3840x2160,5.0,Unclassified video,Review-needed,Unknown,Review,Possible b-roll,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MZ6_7987.MP4",,video,.mp4,257397111,3840x2160,7.0,Unclassified video,Review-needed,Unknown,Review,Possible b-roll,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MZ6_7988.MP4",,video,.mp4,119152840,3840x2160,4.0,Unclassified video,Review-needed,Unknown,Review,Possible b-roll,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MZ6_7989.MP4",,video,.mp4,333342649,3840x2160,8.0,Unclassified video,Review-needed,Unknown,Review,Possible b-roll,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MZ6_7990.MP4",,video,.mp4,496676599,,,Unclassified video,Review-needed,Unknown,Review,Possible b-roll,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MZ6_8021.MP4",,video,.mp4,413450477,,,Unclassified video,Review-needed,Unknown,Review,Possible b-roll,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MZ6_8023.MP4",,video,.mp4,191059335,3840x2160,5.0,Unclassified video,Review-needed,Unknown,Review,Possible b-roll,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MZ6_8024.MP4",,video,.mp4,471518371,,,Unclassified video,Review-needed,Unknown,Review,Possible b-roll,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MZ6_8025.MP4",,video,.mp4,745114934,,,Unclassified video,Review-needed,Unknown,Review,Possible b-roll,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MZ6_8117.MP4",,video,.mp4,413528582,,,Unclassified video,Review-needed,Unknown,Review,Possible b-roll,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MZ6_8119.MP4",,video,.mp4,710961279,,,Unclassified video,Review-needed,Unknown,Review,Possible b-roll,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MZ6_8138.MP4",,video,.mp4,378944078,,,Unclassified video,Review-needed,Unknown,Review,Possible b-roll,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MZ6_8139.MP4",,video,.mp4,98654658,3840x2160,2.0,Unclassified video,Review-needed,Unknown,Review,Possible b-roll,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MZ6_8140.MP4",,video,.mp4,764207107,,,Unclassified video,Review-needed,Unknown,Review,Possible b-roll,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MZ6_8155.MP4",,video,.mp4,356742881,,,Unclassified video,Review-needed,Unknown,Review,Possible b-roll,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MZ6_8156.MP4",,video,.mp4,2279553104,,,Unclassified video,Review-needed,Unknown,Review,Possible b-roll,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 1\MZ6_8157.MP4",,video,.mp4,394219381,,,Unclassified video,Review-needed,Unknown,Review,Possible b-roll,No reliable folder signal; review manually.,
shared,"Cooperative Community Development Inc\Johnny Martin Jr., CEO - Camera 2\DSCF0002.JPG",,image,.jpg,2150686,3264x2448,,Unclassified image,Review-needed,Unknown,Review,Possible supporting media,No reliable folder signal; review manually.,
